file,class,label
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\CmsHelpExample.java,com.macro.mall.model.CmsHelpExample$Criterion,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PoisonMessageTest.java,com.iluwatar.poison.pill.PoisonMessageTest,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ProductDto.java,com.iluwatar.datatransfer.product.ProductDto$Price,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\RequestRepository.java,com.iluwatar.idempotentconsumer.RequestRepository,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UserService.java,com.iluwatar.metamapping.service.UserService,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Rectangle.java,com.iluwatar.doubledispatch.Rectangle,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\MyBatisConfig.java,com.macro.mall.search.config.MyBatisConfig,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Truck.java,com.iluwatar.table.inheritance.Truck,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\n_queens.java,chapter_backtracking.n_queens,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ArrayInputTest.java,com.iluwatar.masterworker.ArrayInputTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\EventManager.java,com.iluwatar.event.asynchronous.EventManager,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\AbstractFactoryTest.java,com.iluwatar.abstractfactory.AbstractFactoryTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SmsHomeRecommendProductExample.java,com.macro.mall.model.SmsHomeRecommendProductExample$GeneratedCriteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsProductResult.java,com.macro.mall.dto.PmsProductResult,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SmsCouponProductRelationExample.java,com.macro.mall.model.SmsCouponProductRelationExample$GeneratedCriteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\StubSentimentAnalysisServer.java,com.iluwatar.servicestub.StubSentimentAnalysisServer,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\CharacterStepBuilder.java,com.iluwatar.stepbuilder.CharacterStepBuilder$WeaponStep,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\OssServiceImpl.java,com.macro.mall.service.impl.OssServiceImpl,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsPortalProductController.java,com.macro.mall.portal.controller.PmsPortalProductController,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\OmsOrderDao.java,com.macro.mall.dao.OmsOrderDao,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsMemberCouponController.java,com.macro.mall.portal.controller.UmsMemberCouponController,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\AbstractFilter.java,com.iluwatar.intercepting.filter.AbstractFilter,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\array_deque.java,chapter_stack_and_queue.array_deque,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\RequestUtil.java,com.macro.mall.common.util.RequestUtil,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Buffer.java,com.iluwatar.doublebuffer.Buffer,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\LotteryTest.java,com.iluwatar.hexagonal.domain.LotteryTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsMemberReceiveAddressExample.java,com.macro.mall.model.UmsMemberReceiveAddressExample$Criteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\NegationSelector.java,com.iluwatar.specification.selector.NegationSelector,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ProductTest.java,com.iluwatar.sessionfacade.ProductTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\MinioUploadDto.java,com.macro.mall.dto.MinioUploadDto,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ProductInformationClientImpl.java,com.iluwatar.aggregator.microservices.ProductInformationClientImpl,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsAdminServiceImpl.java,com.macro.mall.service.impl.UmsAdminServiceImpl,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\OrderParam.java,com.macro.mall.portal.domain.OrderParam,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsMemberRuleSettingExample.java,com.macro.mall.model.UmsMemberRuleSettingExample,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Point.java,com.iluwatar.spatialpartition.Point,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\climbing_stairs_dfs_mem.java,chapter_dynamic_programming.climbing_stairs_dfs_mem,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsFeightTemplateExample.java,com.macro.mall.model.PmsFeightTemplateExample$Criterion,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\TaskSet.java,com.iluwatar.leaderfollowers.TaskSet,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\OrderServiceTest.java,com.iluwatar.order.microservice.OrderServiceTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\EsProductService.java,com.macro.mall.search.service.EsProductService,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Promise.java,com.iluwatar.promise.Promise,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\CmsSubjectCategoryMapper.java,com.macro.mall.mapper.CmsSubjectCategoryMapper,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\RealSentimentAnalysisServer.java,com.iluwatar.servicestub.RealSentimentAnalysisServer,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ServiceContextFactory.java,com.iluwatar.context.object.ServiceContextFactory,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SmsHomeRecommendSubjectExample.java,com.macro.mall.model.SmsHomeRecommendSubjectExample$GeneratedCriteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Scout.java,com.iluwatar.event.aggregator.Scout,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsMemberStatisticsInfoExample.java,com.macro.mall.model.UmsMemberStatisticsInfoExample$GeneratedCriteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ContentView.java,com.iluwatar.flux.view.ContentView,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\IdentityMapTest.java,com.iluwatar.identitymap.IdentityMapTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsSkuStockExample.java,com.macro.mall.model.PmsSkuStockExample$GeneratedCriteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ClobSerializer.java,com.iluwatar.slob.serializers.ClobSerializer,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\LazyFluentIterable.java,com.iluwatar.fluentinterface.fluentiterable.lazy.LazyFluentIterable$Anonymous1$Anonymous2,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PortalOrderItemDao.java,com.macro.mall.portal.dao.PortalOrderItemDao,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\CartFrontend.java,com.iluwatar.clientsideuicomposition.CartFrontend,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\RainbowFishTest.java,com.iluwatar.tolerantreader.RainbowFishTest,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsBrandController.java,com.macro.mall.controller.PmsBrandController,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\JwtAuthenticationTokenFilter.java,com.macro.mall.security.component.JwtAuthenticationTokenFilter,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\LogLevel.java,com.iluwatar.logaggregation.LogLevel,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\DynamicSecurityService.java,com.macro.mall.security.component.DynamicSecurityService,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\MonadTest.java,com.iluwatar.monad.MonadTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\RetryConfig.java,com.iluwatar.health.check.RetryConfig,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ShippingDatabase.java,com.iluwatar.commander.shippingservice.ShippingDatabase,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ShardTest.java,com.iluwatar.sharding.ShardTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsAdminPermissionRelationExample.java,com.macro.mall.model.UmsAdminPermissionRelationExample$Criterion,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsProductCategoryAttributeRelationExample.java,com.macro.mall.model.PmsProductCategoryAttributeRelationExample$GeneratedCriteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\hash_map_chaining.java,chapter_hashing.HashMapChaining,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SpecialCasesTest.java,com.iluwatar.specialcase.SpecialCasesTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\CakeBakingService.java,service.CakeBakingService,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsRolePermissionRelationExample.java,com.macro.mall.model.UmsRolePermissionRelationExample$Criterion,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\MammothTest.java,com.iluwatar.state.MammothTest$InMemoryAppender,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ApplicationRoleObject.java,com.iluwatar.roleobject.ApplicationRoleObject,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Node.java,com.iluwatar.nullobject.Node,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\bucket_sort.java,chapter_sorting.bucket_sort,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsAdminRoleRelationMapper.java,com.macro.mall.mapper.UmsAdminRoleRelationMapper,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsRolePermissionRelationExample.java,com.macro.mall.model.UmsRolePermissionRelationExample$Criteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Filterer.java,com.iluwatar.filterer.domain.Filterer,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\GlobalExceptionHandler.java,com.macro.mall.common.exception.GlobalExceptionHandler,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PlayMessage.java,com.iluwatar.event.queue.PlayMessage,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ExpensiveObject.java,com.iluwatar.virtual.proxy.ExpensiveObject,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\FilterManagerTest.java,com.iluwatar.intercepting.filter.FilterManagerTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\DomainServices.java,com.iluwatar.specialcase.DomainServices,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Troll.java,com.iluwatar.specification.creature.Troll,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\MallSecurityConfig.java,com.macro.mall.portal.config.MallSecurityConfig,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\CmsTopicExample.java,com.macro.mall.model.CmsTopicExample$Criterion,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsIntegrationConsumeSettingExample.java,com.macro.mall.model.UmsIntegrationConsumeSettingExample,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\MmaLightweightFighter.java,crtp.MmaLightweightFighter,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsProductVertifyRecordExample.java,com.macro.mall.model.PmsProductVertifyRecordExample,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ItemQueue.java,com.iluwatar.producer.consumer.ItemQueue,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\MassGreaterThanSelector.java,com.iluwatar.specification.selector.MassGreaterThanSelector,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\GroundDiveTest.java,com.iluwatar.subclasssandbox.GroundDiveTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\InMemoryTicketRepository.java,com.iluwatar.hexagonal.database.InMemoryTicketRepository,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\NazgulName.java,com.iluwatar.multiton.NazgulName,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\KingJoffreyTest.java,com.iluwatar.event.aggregator.KingJoffreyTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SagaApplication.java,com.iluwatar.saga.orchestration.SagaApplication,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsProductCategoryExample.java,com.macro.mall.model.PmsProductCategoryExample$Criteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\OmsReceiverInfoParam.java,com.macro.mall.dto.OmsReceiverInfoParam,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsCommentExample.java,com.macro.mall.model.PmsCommentExample$Criterion,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Category.java,com.iluwatar.collectionpipeline.Category,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\OmsOrderReturnReasonExample.java,com.macro.mall.model.OmsOrderReturnReasonExample$Criteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UserGroup.java,com.iluwatar.featuretoggle.user.UserGroup,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\RequestNotFoundException.java,com.iluwatar.idempotentconsumer.RequestNotFoundException,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsMemberCacheServiceImpl.java,com.macro.mall.portal.service.impl.UmsMemberCacheServiceImpl,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\RainbowFishV2.java,com.iluwatar.tolerantreader.RainbowFishV2,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Sex.java,com.iluwatar.monad.Sex,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SmsFlashPromotionProductRelationDao.java,com.macro.mall.dao.SmsFlashPromotionProductRelationDao,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ForeignTaxCalculator.java,com.iluwatar.separatedinterface.taxes.ForeignTaxCalculator,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ElfKing.java,com.iluwatar.abstractfactory.ElfKing,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\graph_dfs.java,chapter_graph.graph_dfs,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\BallItemTest.java,com.iluwatar.twin.BallItemTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\HealthCheckRepositoryTest.java,HealthCheckRepositoryTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\OmsOrderReturnReasonExample.java,com.macro.mall.model.OmsOrderReturnReasonExample$Criterion,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\PmsMemberPriceMapper.java,com.macro.mall.mapper.PmsMemberPriceMapper,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\MobileClient.java,com.iluwatar.business.delegate.MobileClient,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\AiComponentManager.java,com.iluwatar.data.locality.game.component.manager.AiComponentManager,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsMemberTask.java,com.macro.mall.model.UmsMemberTask,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\AppClient.java,com.iluwatar.reactor.app.AppClient$UdpLoggingClient,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\CmsSubjectMapper.java,com.macro.mall.mapper.CmsSubjectMapper,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\StudentTest.java,com.iluwatar.datamapper.StudentTest,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\InformationController.java,com.iluwatar.information.microservice.InformationController,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsAdminRoleRelationExample.java,com.macro.mall.model.UmsAdminRoleRelationExample,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\OmsCartItemService.java,com.macro.mall.portal.service.OmsCartItemService,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\TreeNode.java,com.iluwatar.iterator.bst.TreeNode,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\top_k.java,chapter_heap.top_k,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Service.java,com.iluwatar.saga.orchestration.Service,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsMemberTaskMapper.java,com.macro.mall.mapper.UmsMemberTaskMapper,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\HolderNaive.java,com.iluwatar.lazy.loading.HolderNaive,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\StewTest.java,com.iluwatar.privateclassdata.StewTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\array_deque.java,chapter_stack_and_queue.ArrayDeque,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SimpleTrollTest.java,com.iluwatar.decorator.SimpleTrollTest$InMemoryAppender,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsResourceServiceImpl.java,com.macro.mall.service.impl.UmsResourceServiceImpl,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\AppAllCases.java,com.iluwatar.commander.AppAllCases,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\LayersApp.java,com.iluwatar.layers.app.LayersApp,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\AppServlet.java,com.iluwatar.compositeview.AppServlet,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Statue.java,com.iluwatar.updatemethod.Statue,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Hobbit.java,com.iluwatar.mediator.Hobbit,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Task.java,com.iluwatar.queue.load.leveling.Task,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ActionTest.java,com.iluwatar.servicetoworker.ActionTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\LotteryNumbersTest.java,com.iluwatar.hexagonal.domain.LotteryNumbersTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ObjectPool.java,com.iluwatar.object.pool.ObjectPool,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\OliphauntPoolTest.java,com.iluwatar.object.pool.OliphauntPoolTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SearchService.java,com.iluwatar.parameter.object.SearchService,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SmsHomeRecommendSubjectExample.java,com.macro.mall.model.SmsHomeRecommendSubjectExample$Criterion,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsAdminLoginLogExample.java,com.macro.mall.model.UmsAdminLoginLogExample$GeneratedCriteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsMemberMemberTagRelationExample.java,com.macro.mall.model.UmsMemberMemberTagRelationExample$Criteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Word.java,com.iluwatar.composite.Word,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsMemberTagExample.java,com.macro.mall.model.UmsMemberTagExample$Criteria,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\HomeDao.java,com.macro.mall.portal.dao.HomeDao,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\JwtTokenUtil.java,com.macro.mall.security.util.JwtTokenUtil,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsAdmin.java,com.macro.mall.model.UmsAdmin,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\MessagingDatabase.java,com.iluwatar.commander.messagingservice.MessagingDatabase,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\RequestStateMachineTests.java,com.iluwatar.idempotentconsumer.RequestStateMachineTests,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\LogEntry.java,com.iluwatar.logaggregation.LogEntry,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ExternalServiceA.java,com.iluwatar.gateway.ExternalServiceA,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsMenuExample.java,com.macro.mall.model.UmsMenuExample$Criterion,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ExternalServiceC.java,com.iluwatar.gateway.ExternalServiceC,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\NonExistentUserException.java,com.iluwatar.monolithic.exceptions.NonExistentUserException,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\array_hash_map.java,chapter_hashing.Pair,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ExternalServiceB.java,com.iluwatar.gateway.ExternalServiceB,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SmsCouponProductRelationMapper.java,com.macro.mall.mapper.SmsCouponProductRelationMapper,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\OrderService.java,com.iluwatar.order.microservice.OrderService,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\UmsAdminLoginLogExample.java,com.macro.mall.model.UmsAdminLoginLogExample$Criterion,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\FieldJsonMapperTest.java,com.iluwatar.partialresponse.FieldJsonMapperTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\MenuAction.java,com.iluwatar.flux.action.MenuAction,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\AbstractSelector.java,com.iluwatar.specification.selector.AbstractSelector,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SoldierExtension.java,abstractextensions.SoldierExtension,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\ProductDaoImplTest.java,com.iluwatar.domainmodel.ProductDaoImplTest,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\DomainEventProcessor.java,com.iluwatar.event.sourcing.processor.DomainEventProcessor,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\GuardedQueue.java,com.iluwatar.guarded.suspension.GuardedQueue,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\MemberReadHistoryService.java,com.macro.mall.portal.service.MemberReadHistoryService,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\HalflingThief.java,com.iluwatar.templatemethod.HalflingThief,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\VideoStreamingService.java,com.iluwatar.business.delegate.VideoStreamingService,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\AbstractInstance.java,com.iluwatar.leaderelection.AbstractInstance,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Dispatcher.java,com.iluwatar.reactor.framework.Dispatcher,0
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\SmsHomeBrandServiceImpl.java,com.macro.mall.service.impl.SmsHomeBrandServiceImpl,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\Vehicle.java,com.iluwatar.table.inheritance.Vehicle,1
c:\Users\rachi\OneDrive\Desktop\MyFolder\CodeSmell - 3\data\java_train\DatabaseTransactionHealthIndicatorTest.java,DatabaseTransactionHealthIndicatorTest,1
